swing,pair,item,value,n
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:handSpeed:P0,0.002,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:handSpeed:P2,0.115,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:handSpeed:P5,0.0516,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:headLift:P0,0.1002,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:headLift:P2,0.0655,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:headLift:P5,0.0528,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:headSway:P0,0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:headSway:P2,0.3243,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:headSway:P5,0.0344,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:headTilt:P0,0.5693,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:headTilt:P2,2.618,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:headTilt:P5,0.0532,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hipLineTilt:P0,1.2482,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hipLineTilt:P12,1.1987,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hipLineTilt:P13,0.0632,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hipLineTilt:P2,0.4531,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hipLineTilt:P5,0.7882,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hipLineTilt:P8,0.0656,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hipLineTilt:P9,0.1667,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hm.forearmRotation:P0,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hm.forearmRotation:P2,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hm.forearmRotation:P5,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hm.leadWristFlexExt:P0,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hm.leadWristFlexExt:P2,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hm.leadWristFlexExt:P5,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hm.leadWristRadUln:P0,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hm.leadWristRadUln:P2,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:hm.leadWristRadUln:P5,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:impactShaftLean:P5,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:lagAngle:P0,0.2753,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:lagAngle:P2,1.9383,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:lagAngle:P5,0.1724,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadArmAngularSpeed:P5,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadArmAngularSpeed:P9,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadArmToTorso:P0,0.484,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadArmToTorso:P2,1.2824,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadArmToTorso:P5,0.3925,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadArmToTorso:P7,10.8189,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadFootFlare:P0,0.4621,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadHandWidth:P0,0.111,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadHandWidth:P2,1.49,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadHandWidth:P5,0.7594,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadHandWidth:P7,0.7825,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadHeelLift:P0,0.1645,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadHeelLift:P2,0.5108,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadHeelLift:P5,0.0689,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadKneeDrift:P0,0.1165,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadKneeDrift:P2,0.1719,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadKneeDrift:P5,0.1672,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadUpperArmToChest:P0,0.7477,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadUpperArmToChest:P2,3.6461,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadUpperArmToChest:P5,0.3297,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:leadUpperArmToChest:P7,3.8069,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:lowPointAhead:P5,0.1099,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:pelvisAngularSpeed:P5,21.8899,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:pelvisAngularSpeed:P9,107.5962,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:pelvisLift:P0,0.3088,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:pelvisLift:P2,0.9233,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:pelvisLift:P5,0.3362,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:pelvisSway:P0,0.139,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:pelvisSway:P2,0.4984,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:pelvisSway:P5,0.1997,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:plumbBobDistance:P0,0.0222,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:plumbBobDistance:P12,0.019,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:plumbBobDistance:P13,0.2472,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:plumbBobDistance:P2,0.4882,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:plumbBobDistance:P5,0.0782,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:plumbBobDistance:P8,0.1957,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:plumbBobDistance:P9,0.2226,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:secondaryAxisTilt:P0,0.4087,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:secondaryAxisTilt:P2,0.2617,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:secondaryAxisTilt:P5,0.1478,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:shaftAngleVsHorizontal:P0,1.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:shaftAngleVsHorizontal:P2,1.1926,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:shaftAngleVsHorizontal:P5,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:shaftAngleVsHorizontal:P7,2.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:shoulderPlaneAngle:P0,0.2737,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:shoulderPlaneAngle:P5,0.5727,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:spineSideBend:P0,0.9745,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:spineSideBend:P5,1.3609,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:stanceWidth:P0,0.7375,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:stanceWidthMm:P0,0.1092,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:swingPlaneIotaBack:P2,1.2368,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:swingPlaneIotaDown:P5,2.5574,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:tempoBackswing:P5,0.0,
2026-08-18_Mark-Liversedge_Wrist_02/swing_0006,R1-M1,metric:tempoRatio:P5,0.0,
